id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.547439861396779e+18,1.547439861396779e+18,2022-07-14 04:36:27 UTC,2022-07-14,04:36:27,0,1445597618.0,musalechinmay,Chinmay Musale,,Muaziz Saarif from Coke Studio 14 is underrated.,cy,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/MusaleChinmay/status/1547439861396779008,False,,0.0,,,,,,,,[],,,,
1.5474389973576622e+18,1.5474389973576622e+18,2022-07-14 04:33:01 UTC,2022-07-14,04:33:01,0,1.1973991804420628e+18,ayishaikon,Ayesha,,how has this not crossed 10m views ????😩 Coke Studio | Season 14 | Ye Dunya | Karakoram x Talha Anjum x Faris Shafi  https://t.co/xOXjK8ueHo via @YouTube,in,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/fwJdfyDYhHs'],[],0.0,0.0,2.0,[],[],https://twitter.com/ayishaikon/status/1547438997357662208,False,,0.0,,,,,,,,[],,,,
1.5474291067609495e+18,1.5474291067609495e+18,2022-07-14 03:53:43 UTC,2022-07-14,03:53:43,0,145513222.0,radionayaandaz,Radio Naya Andaz ®,,Now playing Coke Studio _ Season 14 _ Go _ Abdullah Siddiqui x Atif Aslam.mp3 by !,en,[],[],[],0.0,0.0,4.0,[],[],https://twitter.com/RadioNayaAndaz/status/1547429106760949760,False,,0.0,,,,,,,,[],,,,
1.5474205492104435e+18,1.5470844486796e+18,2022-07-14 03:19:43 UTC,2022-07-14,03:19:43,0,2596002438.0,iamsatviksakar,Satvik Sakar,,@richa_singh Most of them are from independent artists or cokestudio.,en,[],[],[],1.0,0.0,1.0,[],[],https://twitter.com/IamSatviksakar/status/1547420549210443776,False,,0.0,,,,,,,,"[{'screen_name': 'richa_singh', 'name': 'richa singh', 'id': '28069658'}]",,,,
1.5474172525463552e+18,1.5473182539655168e+18,2022-07-14 03:06:37 UTC,2022-07-14,03:06:37,0,1.2358764180027884e+18,butterhalf2114,Symaa Noman Khan,,@Dodo561220786 Its new version by Hadiqa Kiyani in Coke Studio is also a good presentation,en,[],[],[],0.0,0.0,1.0,[],[],https://twitter.com/ButterHalf2114/status/1547417252546355200,False,,0.0,,,,,,,,"[{'screen_name': 'Dodo561220786', 'name': 'Saima', 'id': '1026949463716376576'}]",,,,
1.5474120432628204e+18,1.5474120432628204e+18,2022-07-14 02:45:55 UTC,2022-07-14,02:45:55,0,1.5120937218185093e+18,wprbot,📻🤖 The WPRB playlist robot 🤖📻,,"Mike Lupica is playing ""Tu Jhoom"" by Abido Parveen &amp; Naseebo Lal from Coke Studio (Season 14) on WPRB.  Tune in here:  https://t.co/AwI2EyGcPB",et,[],['http://listen.wprb.com'],[],0.0,0.0,0.0,[],[],https://twitter.com/WPRBot/status/1547412043262820355,False,,0.0,,,,,,,,[],,,,
1.547408842975494e+18,1.547408842975494e+18,2022-07-14 02:33:12 UTC,2022-07-14,02:33:12,0,1.2940836184955412e+18,akamahi_en,あかまひ,,【Coke×Music.】ENHYPENスペシャルイベントやラジカセ型ミニスピーカー、LINEポイントが当たる！  https://t.co/KZKdM7zDZI #ENHYPEN #FuturePerfect #cokestudio,ja,[],['https://www.cocacola.jp/spn/2022summer/index.html'],[],0.0,0.0,0.0,"['enhypen', 'futureperfect', 'cokestudio']",[],https://twitter.com/akamahi_EN/status/1547408842975494145,False,,0.0,,,,,,,,[],,,,
1.547407643316482e+18,1.547407643316482e+18,2022-07-14 02:28:26 UTC,2022-07-14,02:28:26,0,1.2497284784857416e+18,yerrajenda,Retweet,,AR Rahman's coke studio kungayakun has more than this,in,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/YerraJenda/status/1547407643316482049,False,https://twitter.com/HeritageGuy7/status/1547217639483011072,0.0,,,,,,,,[],,,,
1.54740648188416e+18,1.54740648188416e+18,2022-07-14 02:23:49 UTC,2022-07-14,02:23:49,0,145513222.0,radionayaandaz,Radio Naya Andaz ®,,Now playing Coke Studio _ Season 14 _ Muaziz Saarif _ Faris Shafi x Meesha Shafi.mp3 by !,ht,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/RadioNayaAndaz/status/1547406481884160000,False,,0.0,,,,,,,,[],,,,
1.5474060326446858e+18,1.5474060326446858e+18,2022-07-14 02:22:02 UTC,2022-07-14,02:22:02,0,54805982.0,connectcrys,Crystal,,My current favourite song! Coke Studio Season 10| Faasle| Kaavish &amp; Quratulain Balouch  https://t.co/IUbjiY66sx via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/9sekgEXGm-E'],[],1.0,0.0,5.0,[],[],https://twitter.com/connectcrys/status/1547406032644685824,False,,0.0,,,,,,,,[],,,,
1.5474054802591908e+18,1.5474054802591908e+18,2022-07-14 02:19:50 UTC,2022-07-14,02:19:50,0,145513222.0,radionayaandaz,Radio Naya Andaz ®,,Now playing Coke Studio | Season 14 | Sajan Das Na | Atif Aslam x Momina Mustehsan by !,en,[],[],[],0.0,0.0,5.0,[],[],https://twitter.com/RadioNayaAndaz/status/1547405480259190790,False,,0.0,,,,,,,,[],,,,
1.5474049729497416e+18,1.5473927113548923e+18,2022-07-14 02:17:49 UTC,2022-07-14,02:17:49,0,1.3886877449315983e+18,brezpasbrez,魂,,@Progeny0f  https://t.co/fBVQyGU5wy this is the undefeated best Coke studio session imo,en,[],['https://youtu.be/7SDrjwtfKMk'],[],1.0,0.0,1.0,[],[],https://twitter.com/brezpasbrez/status/1547404972949741571,False,,0.0,,,,,,,,"[{'screen_name': 'Progeny0f', 'name': 'Anطessa every year', 'id': '975536152261230594'}]",,,,
1.547402998816641e+18,1.547402998816641e+18,2022-07-14 02:09:58 UTC,2022-07-14,02:09:58,0,2513669916.0,halseyupdates,Halsey Updates,,Halsey on a billboard for @cokestudio!  (via: @SoGoodDarling)  https://t.co/NklF89cPgL,en,"[{'screen_name': 'cokestudio', 'name': 'coke studio', 'id': '41097723'}, {'screen_name': 'sogooddarling', 'name': 'z saw halsey', 'id': '1298292127122821121'}]",[],['https://pbs.twimg.com/media/FXl601eXoAEj6m-.jpg'],1.0,21.0,323.0,[],[],https://twitter.com/HalseyUpdates/status/1547402998816641025,False,,1.0,https://pbs.twimg.com/media/FXl601eXoAEj6m-.jpg,,,,,,,[],,,,
1.5474028590121452e+18,1.5474028590121452e+18,2022-07-14 02:09:25 UTC,2022-07-14,02:09:25,0,1.275559737921286e+18,readjustermmtom,LearnMMT#JobGuarantee#LandBack🌹🦉🟠🇵🇸🇾🇪🪶🇺🇦,,#SongOfTheDay Coke Studio Season 8| Tajdar-e-Haram| Atif Aslam  https://t.co/hRYqbtaOD3,tr,[],['https://www.youtube.com/watch?v=a18py61_F_w'],[],0.0,1.0,2.0,['songoftheday'],[],https://twitter.com/ReadjusterMMTom/status/1547402859012145158,False,,0.0,,,,,,,,[],,,,
1.5473930303066276e+18,1.5473930303066276e+18,2022-07-14 01:30:22 UTC,2022-07-14,01:30:22,0,145513222.0,radionayaandaz,Radio Naya Andaz ®,,Now playing Coke Studio _ Season 14 _ Phir Milenge _ Faisal Kapadia x Young Stunners.mp3 by !,en,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/RadioNayaAndaz/status/1547393030306627589,False,,0.0,,,,,,,,[],,,,
1.547381539364868e+18,1.547381539364868e+18,2022-07-14 00:44:42 UTC,2022-07-14,00:44:42,0,1.216548666242105e+18,postradio4,POST RADIO,,Nasty C X Runtown - Said (Official Audio) - Coke Studio Africa,en,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/POSTRADIO4/status/1547381539364868101,False,,0.0,,,,,,,,[],,,,
1.5473726990469243e+18,1.5473642386410575e+18,2022-07-14 00:09:34 UTC,2022-07-14,00:09:34,0,43946052.0,joeyp225,Joeylato 🍦🍨🍧🍧,,Which when put through the Pakistan Coke Studio sounds like... (1)  https://t.co/tDAFePou9v,en,[],[],[],1.0,0.0,7.0,[],[],https://twitter.com/joeyp225/status/1547372699046924288,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1547372533355257857/pu/img/-qKNvrvpw4EjYWik.jpg,,,,,,,[],,,,
1.5473699387590656e+18,1.5473699387590656e+18,2022-07-13 23:58:36 UTC,2022-07-13,23:58:36,0,9.329719578380206e+17,logicals_7,Krishan Kant,,"tere bas mein kuch vi nahi hai, dil nu eh samjhawaan, tu jhoom jhoom jhoom jhoom... #cokestudio  https://t.co/Mp1NDwfzeo",hi,[],[],['https://pbs.twimg.com/tweet_video_thumb/FXlcwVoUIAIWqQn.jpg'],0.0,0.0,0.0,['cokestudio'],[],https://twitter.com/logicals_7/status/1547369938759065601,False,,1.0,https://pbs.twimg.com/tweet_video_thumb/FXlcwVoUIAIWqQn.jpg,,,,,,,[],,,,
1.5473526558144635e+18,1.547204977608626e+18,2022-07-13 22:49:56 UTC,2022-07-13,22:49:56,0,1.2537126670484644e+18,areehaaaaaa,Areeha,,@imfsofi Chup chap coke studio suno sab.,en,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/Areehaaaaaa/status/1547352655814463488,False,,0.0,,,,,,,,"[{'screen_name': 'imfsofi', 'name': 'ف', 'id': '910762906886668288'}]",,,,
1.5473419886720328e+18,1.5473419886720328e+18,2022-07-13 22:07:32 UTC,2022-07-13,22:07:32,0,490370283.0,shak1r_,Shakir,,"@cokestudio  سیزن 14 کا آخری گانا "" پھر ملیں گے "" ایسا شاہکار ہے جسے میں ہر روز سن سکتا ہوں ، کمال شاعری ، کمپوزیشن اور گلوکاروں کی آواز ۔۔کمال است",ur,[],[],[],0.0,0.0,1.0,[],[],https://twitter.com/Shak1r_/status/1547341988672032770,False,,0.0,,,,,,,,[],,,,
1.5473351427120207e+18,1.5473351427120207e+18,2022-07-13 21:40:20 UTC,2022-07-13,21:40:20,0,1.3902807421946675e+18,tokubetsu5050,わさみん　Enhypenビルボ応援と投票アカ,,【Coke×Music.】ENHYPENスペシャルイベントやラジカセ型ミニスピーカー、LINEポイントが当たる！  https://t.co/78gemsGliL  🙄すごいハズレぐせ #CokeStudio #ENHYPEN,ja,[],['https://www.cocacola.jp/spn/2022summer/index.html'],[],0.0,0.0,2.0,"['cokestudio', 'enhypen']",[],https://twitter.com/tokubetsu5050/status/1547335142712020992,False,,0.0,,,,,,,,[],,,,
1.547327308498735e+18,1.547327308498735e+18,2022-07-13 21:09:12 UTC,2022-07-13,21:09:12,0,1.4859229996899697e+18,pankaj_m221007,Pankaj Maurya,,The only best thing in #Pakistan 🇵🇰 is #cokestudio,en,[],[],[],0.0,0.0,1.0,"['pakistan', 'cokestudio']",[],https://twitter.com/Pankaj_M221007/status/1547327308498735104,False,,0.0,,,,,,,,[],,,,
1.5473251317223137e+18,1.5473251317223137e+18,2022-07-13 21:00:33 UTC,2022-07-13,21:00:33,0,1.4375863771394908e+18,shawnbale2001,🏀Mr. Spider⚾️,,"There is a tiny soda monster in me, I went to two vending machines and in the first one I got a Pepsi can and in the other one I got a coke bottle @cokestudio @pepsi",en,"[{'screen_name': 'cokestudio', 'name': 'coke studio', 'id': '41097723'}, {'screen_name': 'pepsi', 'name': 'pepsi', 'id': '18139619'}]",[],[],0.0,0.0,0.0,[],[],https://twitter.com/ShawnBale2001/status/1547325131722313730,False,,0.0,,,,,,,,[],,,,
1.5473245281243832e+18,1.5473245281243832e+18,2022-07-13 20:58:10 UTC,2022-07-13,20:58:10,0,1.5280123816366572e+18,a_ya_ka0722,がっちゃん,,おはよ☁ポイ活。ENHYPEN 2冠おめでとう❣私の気持ちはちょっとまだ、、でもウォンの気持ちが大事‼どうか無理せずにね。素敵なパフォーマンス待ってるよ😊全力で応援します。ムシ暑い日が続くけど今日もファイティン‼ #ENHYPEN  #MANIFESTO_DAY1  #CokeStudio,ja,[],[],[],0.0,0.0,8.0,"['enhypen', 'manifesto_day1', 'cokestudio']",[],https://twitter.com/A_YA_KA0722/status/1547324528124383232,False,,0.0,,,,,,,,[],,,,
1.5473237817939108e+18,1.5473237817939108e+18,2022-07-13 20:55:12 UTC,2022-07-13,20:55:12,0,7.126864654997053e+17,bo2olz,°○° 3shora °○°,,#NowPlaying “Just A Dream (Coke Studio Fusion Mix) [feat. Sherine]” by Nelly on #Anghami  https://t.co/8MS7dJ6W5n,en,[],['https://play.anghami.com/song/2223979?adj_adgroup=song&adj_t=dgl0aa8_64v1dnl&adj_campaign=android&adj_creative=8125279'],[],0.0,0.0,0.0,"['nowplaying', 'anghami']",[],https://twitter.com/bo2olz/status/1547323781793910784,False,,0.0,,,,,,,,[],,,,
1.5473228814865572e+18,1.5473228814865572e+18,2022-07-13 20:51:37 UTC,2022-07-13,20:51:37,0,7.126864654997053e+17,bo2olz,°○° 3shora °○°,,#NowPlaying “Talk To Me (Ghani La Oyouni) (Coke Studio Fusion Mix) [feat. Maya Diab]” by @jasonderulo on #Anghami  https://t.co/Mqz4rbPt5M,en,"[{'screen_name': 'jasonderulo', 'name': 'jason derulo', 'id': '28076276'}]",['https://play.anghami.com/song/4446635?adj_adgroup=song&adj_t=dgl0aa8_64v1dnl&adj_campaign=android&adj_creative=8125279'],[],0.0,0.0,0.0,"['nowplaying', 'anghami']",[],https://twitter.com/bo2olz/status/1547322881486557184,False,,0.0,,,,,,,,[],,,,
1.547321495629828e+18,1.547321495629828e+18,2022-07-13 20:46:07 UTC,2022-07-13,20:46:07,0,2204522108.0,mealtrip,mealtrip,,Ignite 360 Private Viewing Happy Hour and The Coke Studio &amp; Tasting Lounge - SeaWorld Electric Ocean ::  https://t.co/6kbssAwANC  https://t.co/jRRA361CrB,en,[],['https://mealtrip.com/seaworld-orlando/2022/ignite-360-private-viewing-happy-hour-and-the-coke-studio-tasting-lounge.asp#.Ys8u_pHtD3s.twitter'],['https://pbs.twimg.com/media/FXkwrcvWYAQDjm-.jpg'],0.0,0.0,0.0,[],[],https://twitter.com/mealtrip/status/1547321495629828097,False,,1.0,https://pbs.twimg.com/media/FXkwrcvWYAQDjm-.jpg,,,,,,,[],,,,
1.547315169331712e+18,1.547315169331712e+18,2022-07-13 20:20:58 UTC,2022-07-13,20:20:58,0,145513222.0,radionayaandaz,Radio Naya Andaz ®,,Now playing Coke Studio | Season 14 | Tu Jhoom | Naseebo Lal x Abida Parveen.mp3 by !,et,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/RadioNayaAndaz/status/1547315169331712001,False,,0.0,,,,,,,,[],,,,
1.5473047025424302e+18,1.5472942180365555e+18,2022-07-13 19:39:23 UTC,2022-07-13,19:39:23,0,1.4541520524565747e+18,mrshah70164436,Mr Shah,,@Zackrhea_12 Phir milenge(coke studio).  Talha anjum(young stunner) line.,en,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/MrShah70164436/status/1547304702542430208,False,,0.0,,,,,,,,"[{'screen_name': 'Zackrhea_12', 'name': 'Zikra...🌸', 'id': '1398196427839311873'}]",,,,
1.547297239009071e+18,1.547247096222212e+18,2022-07-13 19:09:43 UTC,2022-07-13,19:09:43,0,1410501290.0,palpendikular,depressed,,@GaurangBhardwa1 coke studio comment section,en,[],[],[],0.0,1.0,0.0,[],[],https://twitter.com/Palpendikular/status/1547297239009071105,False,,0.0,,,,,,,,"[{'screen_name': 'GaurangBhardwa1', 'name': 'Professor ngl राजा बाबू 🥳🌈', 'id': '554607259'}]",,,,
1.5472957013437112e+18,1.5472924468993103e+18,2022-07-13 19:03:37 UTC,2022-07-13,19:03:37,0,1.0895835953443308e+18,stoic_shiv,I AM WEED,,@Zizz_jack Yeah they can't even accept black captain America so..... But you would definitely enjoy tge show it has that indian feel to it.... coke studio songs in background..... The only thing lacking was CGI budget.,en,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/Stoic_Shiv/status/1547295701343711234,False,,0.0,,,,,,,,"[{'screen_name': 'Zizz_jack', 'name': '𝑱𝒂𝒄𝒌😴🖤', 'id': '1507605895525457920'}]",,,,
1.5472944740360356e+18,1.5472944740360356e+18,2022-07-13 18:58:44 UTC,2022-07-13,18:58:44,0,169622903.0,cmooredtm,Catherine Moore,,"Glad to be interviewed by Jacqueline Salomé @jq_salome as part of this Coke Studio case study for business-to-business research co, @Canvas8. (Please note that full case studies are for member companies only):  https://t.co/U3BvMQpnZ7. @UofTMusic #brandsandmusic",en,"[{'screen_name': 'jq_salome', 'name': 'jacqueline salomé', 'id': '1362250631348514819'}, {'screen_name': 'canvas8', 'name': 'canvas8', 'id': '26988024'}, {'screen_name': 'uoftmusic', 'name': 'u of t music', 'id': '376835346'}]",['https://www.canvas8.com/library/case-studies/2022/07/08/coke-studio-unifying-people-through-music-and-culture'],[],0.0,3.0,2.0,['brandsandmusic'],[],https://twitter.com/CMooreDTM/status/1547294474036035585,False,,0.0,,,,,,,,[],,,,
1.547292000101212e+18,1.5471903426418647e+18,2022-07-13 18:48:54 UTC,2022-07-13,18:48:54,0,1.4587881541069128e+18,savetonotion,Save to Notion ,,@RizvanHawaldar This thread is saved to your Notion database.  Tags: [Cokestudio],en,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/SaveToNotion/status/1547292000101212160,False,,0.0,,,,,,,,"[{'screen_name': 'RizvanHawaldar', 'name': 'Rizvan', 'id': '1005016292691042304'}]",,,,
1.5472914068715315e+18,1.5472827717725263e+18,2022-07-13 18:46:33 UTC,2022-07-13,18:46:33,0,1.0993117551997379e+18,rajpoot_boi,raj...,,@abeeratiq2 lagi bina coke studio,in,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/rajpoot_boi/status/1547291406871531520,False,,0.0,,,,,,,,"[{'screen_name': 'abeeratiq2', 'name': 'Abeer', 'id': '1237028531445563393'}]",,,,
1.547285325164122e+18,1.547285325164122e+18,2022-07-13 18:22:23 UTC,2022-07-13,18:22:23,0,1.5346166138233528e+18,midlevelguy,Anirban Dutta,,"Light's off, ear pods on and Nawazishen karam from coke studio on loop",en,[],[],[],0.0,0.0,1.0,[],[],https://twitter.com/midlevelguy/status/1547285325164122112,False,,0.0,,,,,,,,[],,,,
1.547284220875526e+18,1.547284220875526e+18,2022-07-13 18:18:00 UTC,2022-07-13,18:18:00,0,26818442.0,manicmande,Abhishek Mande Bhot,,A moment to thank @cokestudio @cokestudiobang @cokestudiopak  without which this soundtrack wouldn't be half as banger as it is rn. #MsMarvel #MsMarvelfinale   https://t.co/z075EJHMOb,en,"[{'screen_name': 'cokestudio', 'name': 'coke studio', 'id': '41097723'}, {'screen_name': 'cokestudiobang', 'name': 'coke studio বাংলা', 'id': '1493166070630600705'}, {'screen_name': 'cokestudiopak', 'name': 'cokestudiopakistan', 'id': '2636277031'}]",['https://www.elitedaily.com/entertainment/ms-marvel-soundtrack-all-songs'],[],0.0,0.0,1.0,"['msmarvel', 'msmarvelfinale']",[],https://twitter.com/manicmande/status/1547284220875526144,False,,0.0,,,,,,,,[],,,,
1.547282986499842e+18,1.547247096222212e+18,2022-07-13 18:13:05 UTC,2022-07-13,18:13:05,0,1.1187342081287044e+18,2_59____am,🍁,,@GaurangBhardwa1 Coke studio comment section 😂,en,[],[],[],0.0,1.0,1.0,[],[],https://twitter.com/2_59____am/status/1547282986499842048,False,,0.0,,,,,,,,"[{'screen_name': 'GaurangBhardwa1', 'name': 'Professor ngl राजा बाबू 🥳🌈', 'id': '554607259'}]",,,,
1.5472825380280975e+18,1.5471903426418647e+18,2022-07-13 18:11:18 UTC,2022-07-13,18:11:18,0,1.0050162926910424e+18,rizvanhawaldar,Rizvan,,@vanshika_garg17 @SaveToNotion #thread #cokestudio,qme,[],[],[],1.0,0.0,0.0,"['thread', 'cokestudio']",[],https://twitter.com/RizvanHawaldar/status/1547282538028097536,False,,0.0,,,,,,,,"[{'screen_name': 'vanshika_garg17', 'name': 'Vanshika Garg', 'id': '1140145238993854464'}]",,,,
1.5472801447963648e+18,1.5472801447963648e+18,2022-07-13 18:01:48 UTC,2022-07-13,18:01:48,0,4801623260.0,greenwatchdhaka,GreenWatch Dhaka,,Coke Studio Bangla celebrates colours of local wedding- Lilabali | GreenWatchBD  https://t.co/vSS8EG7F3c,en,[],[],['https://pbs.twimg.com/media/FXkLFKxacAA_8N6.jpg'],0.0,0.0,0.0,[],[],https://twitter.com/GreenwatchDhaka/status/1547280144796364800,False,,1.0,https://pbs.twimg.com/media/FXkLFKxacAA_8N6.jpg,,,,,,,[],,,,
1.547279298830209e+18,1.547279298830209e+18,2022-07-13 17:58:26 UTC,2022-07-13,17:58:26,0,145513222.0,radionayaandaz,Radio Naya Andaz ®,,Now playing Coke Studio _ Season 14 _ Pasoori _ Ali Sethi x Shae Gill 2022.mp3 by !,en,[],[],[],0.0,0.0,1.0,[],[],https://twitter.com/RadioNayaAndaz/status/1547279298830209024,False,,0.0,,,,,,,,[],,,,
1.5472765510999447e+18,1.5472765510999447e+18,2022-07-13 17:47:31 UTC,2022-07-13,17:47:31,0,59040513.0,jacknjohnnie,CNK,,Coke Studio 7 had so many gems  https://t.co/yVkG8aKqjO,en,[],['https://youtu.be/8een9p-K-2o'],[],1.0,0.0,2.0,[],[],https://twitter.com/jacknjohnnie/status/1547276551099944961,False,,0.0,,,,,,,,[],,,,
1.5472755114994565e+18,1.5472755114994565e+18,2022-07-13 17:43:23 UTC,2022-07-13,17:43:23,0,1.16321475650279e+18,stubborn_iam,Emma,,@AsimAzharr coke studio mai wapsi kab hogi ? Itna intzaar tha apka bhai🥹  #AskAsim,in,[],[],[],0.0,0.0,0.0,['askasim'],[],https://twitter.com/stubborn_iam/status/1547275511499456512,False,,0.0,,,,,,,,[],,,,
1.5472746197108326e+18,1.5472746197108326e+18,2022-07-13 17:39:50 UTC,2022-07-13,17:39:50,0,1.1373453588231372e+18,66_saifullah,Saifullah khan,,"Your song ""Nawazeshain Karam"" is absolutely Superb. My Most favorite song from all seasons of Coke studio. Was that the first song of career? #AskAsim",en,[],[],[],1.0,0.0,2.0,['askasim'],[],https://twitter.com/66_saifullah/status/1547274619710832640,False,https://twitter.com/AsimAzharr/status/1547256558564028416,0.0,,,,,,,,[],,,,
1.5472738628653097e+18,1.5472738628653097e+18,2022-07-13 17:36:50 UTC,2022-07-13,17:36:50,0,1.392480460278694e+18,igetfoodswings,Aishwarya Sharma,,Coke Studio music hits different..PERIOD!&lt;3  #Facts,en,[],[],[],0.0,0.0,2.0,['facts'],[],https://twitter.com/igetfoodswings/status/1547273862865309696,False,,0.0,,,,,,,,[],,,,
1.5472727244851118e+18,1.547268732862726e+18,2022-07-13 17:32:19 UTC,2022-07-13,17:32:19,0,1.504729955107758e+18,fearisatooi,🍓,,@AsimAzharr #askasim favorite coke studio season?,en,[],[],[],0.0,0.0,0.0,['askasim'],[],https://twitter.com/FearIsATooI/status/1547272724485111813,False,,0.0,,,,,,,,"[{'screen_name': 'AsimAzharr', 'name': 'Asim Azhar', 'id': '112731136'}]",,,,
1.547272626082644e+18,1.5471903426418647e+18,2022-07-13 17:31:55 UTC,2022-07-13,17:31:55,0,1.0050162926910424e+18,rizvanhawaldar,Rizvan,,@vanshika_garg17 Coke studio has so many good of Abida Parveen and Rahat . This is one of them    https://t.co/HQZVynolCc,en,[],['https://open.spotify.com/track/2mVqfKbKGmxVXlVswhlI5T?si=4uiIiroFSiq4ScY0pAHegA&utm_source=copy-link'],[],0.0,0.0,1.0,[],[],https://twitter.com/RizvanHawaldar/status/1547272626082643969,False,,0.0,,,,,,,,"[{'screen_name': 'vanshika_garg17', 'name': 'Vanshika Garg', 'id': '1140145238993854464'}]",,,,
1.547269149709271e+18,1.547269149709271e+18,2022-07-13 17:18:06 UTC,2022-07-13,17:18:06,0,1.444179997313405e+18,ahadloyalfan,hina.,,"not everyone has done: dramas, web series, theatre plays, sang in coke studio, international netflix project, got betty mitchell award, in between of producing his first film in such young age #AhadXResidentEvilNetflix @ahadrazamir",en,"[{'screen_name': 'ahadrazamir', 'name': 'ahad raza mir', 'id': '3312752257'}]",[],[],0.0,12.0,16.0,['ahadxresidentevilnetflix'],[],https://twitter.com/ahadloyalfan/status/1547269149709271042,False,,0.0,,,,,,,,[],,,,
1.5472681147939594e+18,1.5472681147939594e+18,2022-07-13 17:14:00 UTC,2022-07-13,17:14:00,0,1.25125490538317e+18,5abik,5abik,,Coke Studio Bangla just dropped another stinker! 🤢  2 average and 6 horrible ones...sad.,en,[],[],[],0.0,0.0,1.0,[],[],https://twitter.com/5abik/status/1547268114793959424,False,,0.0,,,,,,,,[],,,,
1.5472661616201892e+18,1.5472509433973473e+18,2022-07-13 17:06:14 UTC,2022-07-13,17:06:14,0,9.449891299846675e+17,mototherad,Murad,,@missTahreem Yall did not listen to phir milenge by coke studio and it shows,en,[],[],[],1.0,0.0,0.0,[],[],https://twitter.com/MoToTheRad/status/1547266161620189184,False,,0.0,,,,,,,,"[{'screen_name': 'missTahreem', 'name': 'T.', 'id': '1276454477248290816'}]",,,,
1.5472658066055045e+18,1.5472632847970058e+18,2022-07-13 17:04:49 UTC,2022-07-13,17:04:49,0,1.429470939851354e+18,chizaruai,😷,,@waiting_forit I don't listen to coke studio 🙂🙂 sryy,en,[],[],[],1.0,0.0,0.0,[],[],https://twitter.com/chizaruai/status/1547265806605504514,False,,0.0,,,,,,,,"[{'screen_name': 'waiting_forit', 'name': '廾', 'id': '1542167959426240513'}]",,,,
1.547265619501908e+18,1.5472632847970058e+18,2022-07-13 17:04:05 UTC,2022-07-13,17:04:05,0,1.5421679594262405e+18,waiting_forit,廾,,@chizaruai atif in coke studio &gt;&gt;&gt;,en,[],[],[],1.0,0.0,1.0,[],[],https://twitter.com/waiting_forit/status/1547265619501907978,False,,0.0,,,,,,,,"[{'screen_name': 'chizaruai', 'name': '😷', 'id': '1429470939851354115'}]",,,,
1.5472594124225943e+18,1.5471903426418647e+18,2022-07-13 16:39:25 UTC,2022-07-13,16:39:25,0,1.451211212750934e+18,broteen_17,Broteen Kundu,,@vanshika_garg17 hey (with the intention of sharing earphones as we listen to coke studio),en,[],[],[],0.0,0.0,0.0,[],[],https://twitter.com/broteen_17/status/1547259412422594561,False,,0.0,,,,,,,,"[{'screen_name': 'vanshika_garg17', 'name': 'Vanshika Garg', 'id': '1140145238993854464'}]",,,,
1.5472587900553871e+18,1.5472577006935818e+18,2022-07-13 16:36:56 UTC,2022-07-13,16:36:56,0,2210152707.0,riaraichaudhuri,Ria 🏳️‍🌈,,@Littleimpaired I’ve heard a few songs from the airtel buzz studio. I haven’t heard coke studio bangla tho.,en,[],[],[],1.0,0.0,0.0,[],[],https://twitter.com/RiaRaichaudhuri/status/1547258790055387136,False,,0.0,,,,,,,,"[{'screen_name': 'Littleimpaired', 'name': 'Sazid Khan', 'id': '1502262306738417664'}]",,,,
1.5472577006935818e+18,1.5472577006935818e+18,2022-07-13 16:32:37 UTC,2022-07-13,16:32:37,0,1.5022623067384177e+18,littleimpaired,Sazid Khan,,@RiaRaichaudhuri Have you listened to Coke Studio Bangla?,en,[],[],[],1.0,0.0,0.0,[],[],https://twitter.com/Littleimpaired/status/1547257700693581826,False,,0.0,,,,,,,,[],,,,
1.5472554470397092e+18,1.5472509433973473e+18,2022-07-13 16:23:39 UTC,2022-07-13,16:23:39,0,9.449891299846675e+17,mototherad,Murad,,@aikterapiyar AHSEN IM A SIMPLETON I LISTEN TO COKE STUDIO,en,[],[],[],1.0,0.0,0.0,[],[],https://twitter.com/MoToTheRad/status/1547255447039709184,False,,0.0,,,,,,,,"[{'screen_name': 'aikterapiyar', 'name': 'urfi', 'id': '244448758'}]",,,,
